LOCAL_DATE_CREATED,CAMPUS,LOCATION_LATITUDE,LOCATION_LONGITUDE,BUILDING_ID,BUILDING_NAME,LOCATION_NUMBER,LOCATION_DESCRIPTION,DEVICE_TYPE,BATTERY_VOLTAGE,TRANSITION_DATETIME,TPS_STATUS,LOCATION_DESCRIPTION_STATUS,NODE_STATUS,TERM_TYPE_SID,SUBTYPE_DESCRIPTION,TECH
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1431,G-MEB-199D-1-Entrance-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1424,G-MEB-199D-2-Entrance-DPEPF-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-11-01 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000036,G-MEB-199E-GWE-M1-SIO-34,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000093,G-MEB-199F-2-Corridor-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1392,G-MEB-199F-Entrance-DPEPF-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1394,G-MEB-199F-MAIN-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1445,G-MEB-1Floor-Corridor-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000063,G-MEB-1Floor-Stairwell--MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000202,G-MEB-202-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000204,G-MEB-203-File Supply-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000203,G-MEB-203-GWE-M5-SIO-45,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2024-03-25 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000205,G-MEB-204-Office-NDEB-INT,NDEB,Normal,2025-07-29 18:37:25,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000193,G-MEB-205-GWE-M5-SIO-42,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000195,G-MEB-205-Office-NDEB-INT,NDEB,Normal,2025-04-18 15:51:54,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000208,G-MEB-206-GWE-M5-SIO-46,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000209,G-MEB-206-Office-NDEB-INT,NDEB,Normal,2025-07-29 18:39:37,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000197,G-MEB-207-Hallway-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000206,G-MEB-208-Office-NDEB-INT,NDEB,Low,2025-07-16 20:24:18,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000207,G-MEB-209-Office-NDEB-INT,NDEB,Normal,2025-06-30 10:29:37,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000199,G-MEB-210-GWE-M5-SIO-44,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000201,G-MEB-210-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000200,G-MEB-211-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000196,G-MEB-212-GWE-M5-SIO-43,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000198,G-MEB-212-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000192,G-MEB-215-Conf. Room-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000191,G-MEB-215-GWE-M5-SIO-41,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000163,G-MEB-216-1-Classroom-MTMS15-EXT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1428,G-MEB-216-2-Classroom-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000210,G-MEB-217A-GWE-M5-SIO-47,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000174,G-MEB-217A-LAB-NDEB-INT,NDEB,Normal,2025-06-13 14:15:19,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000173,G-MEB-217AA-GWE-M5-SIO-35,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000211,G-MEB-217AA-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000176,G-MEB-217B-GWE-M5-SIO-36,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000177,G-MEB-217B-LAB-NDEB-INT,NDEB,Normal,2025-06-13 14:16:31,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1427,G-MEB-218-LAB-LEB-INT,LEB,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000178,G-MEB-219-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000165,G-MEB-219A-GWE-M5-SIO-32,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000166,G-MEB-219A-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:44,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000171,G-MEB-220-1-Office-NDEB-INT,NDEB,Normal,2025-07-01 13:44:48,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-23 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000180,G-MEB-220-BD-Office-NDEB-INT,NDEB,Normal,2023-10-20 11:13:45,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000164,G-MEB-220-Connector-M5-CONN-1,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100120,G-MEB-220-Connector-M5-CONN-2,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000161,G-MEB-220-Connector-M5-CONN-3,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000162,G-MEB-220-LP4502-M5-SIO-0,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,EP4502 / LP4502 (Internal 2 reader SIO),Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000005,G-MEB-220A-Connector-M1-CONN-1,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000030,G-MEB-220A-Connector-M1-CONN-2,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000001,G-MEB-220A-Connector-M1-CONN-3,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-10-23 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000179,G-MEB-220A-GWE-M5-SIO-37,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,13793,G-MEB-220A-LP4502-M1-00:0F:E5:0F:FB:8E,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2210,LP4502 / EP4502,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000002,G-MEB-220A-LP4502-M1-SIO-0,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,EP4502 / LP4502 (Internal 2 reader SIO),Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,13797,G-MEB-220A-LP4502-M5-00:0F:E5:12:3E:DC,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2210,LP4502 / EP4502,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000006,G-MEB-220A-MR52-M1-SIO-1,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000009,G-MEB-220A-MR52-M1-SIO-2,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000012,G-MEB-220A-MR52-M1-SIO-3,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000015,G-MEB-220A-MR52-M1-SIO-4,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000018,G-MEB-220A-MR52-M1-SIO-5,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000021,G-MEB-220A-MR52-M1-SIO-6,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000024,G-MEB-220A-MR52-M1-SIO-7,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-11-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000027,G-MEB-220A-MR52-M1-SIO-8,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000182,G-MEB-220A-Telecom-NDEB-INT,NDEB,Normal,2025-07-01 13:43:25,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000181,G-MEB-221-GWE-M5-SIO-38,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000183,G-MEB-221-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:11:46,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000184,G-MEB-222-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:10:25,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000185,G-MEB-223-GWE-M5-SIO-39,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000186,G-MEB-223-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:08:44,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000187,G-MEB-224-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:06:56,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000188,G-MEB-225-GWE-M5-SIO-40,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000189,G-MEB-225-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:05:01,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000190,G-MEB-226-Office-NDEB-INT,NDEB,Normal,2025-07-29 18:32:26,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1420,G-MEB-227-Office-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2024-03-27 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100100,G-MEB-228-Mechanical Utillity-NDEB-INT,NDEB,Normal,2024-03-25 14:46:42,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000175,G-MEB-229-LH-Computer Lab-NDEB-INT,NDEB,Normal,2025-06-13 14:13:49,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1421,G-MEB-229-RD-Computer Lab-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000169,G-MEB-230-GWE-M5-SIO-34,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000172,G-MEB-230-Office-NDEB-INT,NDEB,Normal,2025-07-01 13:46:15,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000409,G-MEB-235A-Connector-M11-CONN-1,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100006,G-MEB-235A-Connector-M11-CONN-2,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000213,G-MEB-235A-Connector-M6-CONN-1,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100021,G-MEB-235A-Connector-M6-CONN-2,Connector,Not reporting,,ACTIVE,ACTIVE,ONLINE,2211,,Mercury
2023-10-11 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,13803,G-MEB-235A-LP4502-M11-00:0F:E5:0F:1B:92,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2210,LP4502 / EP4502,Mercury
2023-09-19 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,13798,G-MEB-235A-LP4502-M6-00:0F:E5:0F:1B:40,LP4502,Not reporting,,ACTIVE,ACTIVE,ONLINE,2210,LP4502 / EP4502,Mercury
2023-10-12 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000410,G-MEB-235A-MR52-M11-SIO-1,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-10-12 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000413,G-MEB-235A-MR52-M11-SIO-2,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-10-12 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000416,G-MEB-235A-MR52-M11-SIO-3,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-10-12 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000419,G-MEB-235A-MR52-M11-SIO-4,MR52,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,MR52,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100004,G-MEB-235A-MR52-M11-SIO-5,MR52,Not reporting,,ACTIVE,ACTIVE,OFFLINE,2212,MR52,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100206,G-MEB-242-Mechanical-NDEB-INT,NDEB,Normal,2024-11-13 05:15:09,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100207,G-MEB-244-Telecom-NDEB-INT,NDEB,Normal,2024-11-13 05:15:09,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000417,G-MEB-245-FD-Office-NDEB-INT,NDEB,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000214,G-MEB-245-GWE-M6-SIO-32,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000250,G-MEB-245-GWE-M6-SIO-44,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000251,G-MEB-245A-Office-NDEB-INT,NDEB,Normal,2025-06-13 14:02:32,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000215,G-MEB-245B-Office-NDEB-INT,NDEB,Normal,2025-04-25 21:16:04,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000216,G-MEB-245C-Office-NDEB-INT,NDEB,Normal,2025-05-28 06:36:08,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000218,G-MEB-245D-Office-NDEB-INT,NDEB,Normal,2025-04-09 10:53:40,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000217,G-MEB-245E-GWE-M6-SIO-33,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000219,G-MEB-245E-Office-NDEB-INT,NDEB,Normal,2025-04-25 21:18:06,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000238,G-MEB-246-2-Board Room-NDEB-INT,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000418,G-MEB-246-Board Room-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000249,G-MEB-246-FD-Board Rm-NDEB-IN,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000237,G-MEB-246-GWE-M6-SIO-40,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000248,G-MEB-247-Custodial-NDEB-INT,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000247,G-MEB-247-GWE-M6-SIO-43,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2024-05-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000252,G-MEB-250-GWE-M6-SIO-45,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-08 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,1455,G-MEB-250-Lounge-MTMS15-INT,MTMS15,Not reporting,,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2024-05-14 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,105012,G-MEB-250-Lounge-NDEB-INT,NDEB,Normal,2024-05-13 09:25:58,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2024-03-27 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101100101,G-MEB-254-Mechanical-NDEB-INT,NDEB,Normal,2024-03-26 14:33:16,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000232,G-MEB-255-2-Office Circulation-NDEB-INT,NDEB,Normal,2025-03-07 21:19:44,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000220,G-MEB-255-BD-Hallway-NDEB-INT,NDEB,Normal,2025-06-30 10:37:01,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000231,G-MEB-255-GWE-M6-SIO-37,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000222,G-MEB-255A-Copy Room-NDEB-INT,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000221,G-MEB-255A-GWE-M6-SIO-34,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000223,G-MEB-255B-Office-NDEB-INT,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000228,G-MEB-255C-BD-Office-NDEB-INT,NDEB,Normal,2023-09-19 14:52:52,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000226,G-MEB-255C-FD-Office-NDEB-INT,NDEB,Normal,2025-07-01 13:40:39,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000230,G-MEB-255D-BD-Conference-NDEB-INT,NDEB,Low,2025-07-11 08:46:12,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000225,G-MEB-255D-FD-Conference-NDEB-INT,NDEB,Normal,2025-07-29 17:42:03,ACTIVE,ACTIVE,ONLINE,2213,,Mercury
2023-10-16 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000224,G-MEB-255D-GWE-M6-SIO-35,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
2023-09-20 00:00:00,CG,25.722571,-80.278965,0101,McArthur Engineering Building,101000227,G-MEB-255D-GWE-M6-SIO-36,GWE,Not reporting,,ACTIVE,ACTIVE,ONLINE,2212,Engage RSI Gateway,Mercury
